CSI CODE(full Code);Code_Main_Division;Name_Main_Division;Sub_Division1_Code;Sub_Division1_Name;Sub_Division2_Code;Sub_Division2_Name_2;ITEM DESCRIPTION_Code_Item;ITEM DESCRIPTION_Name_Item;UNIT;DAILY OUTPUT;MAN HOURS;EQUIP. HOURS;CREW STRUCTURE COMBINED;Crew_Number1;Crew_Memeber_ Desc.1;Crew_Memeber_ Number2;Crew_Memeber_ Desc.2;Crew_Memeber_ Number3;Crew_Memeber_ Desc.3;Crew_Memeber_ Number4;Crew_Memeber_ Desc.4;Crew_Memeber_ Number5;Crew_Memeber_ Desc.5;Crew_Memeber_ Number6;Crew_Memeber_ Desc.6;Crew_Memeber_ Number7;Crew_Memeber_ Desc.7;Crew_Memeber_ Number8;Crew_Memeber_ Desc.8;Crew_Memeber_ Number9;Crew_Memeber_ Desc.9;Crew_Memeber_ Number10;Crew_Memeber_ Desc.10;Crew_Memeber_ Number11;Crew_Memeber_ Desc.11;Crew_Memeber_ Number12;Crew_Memeber_ Desc.12;Crew_Memeber_ Number13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
167 120-0140;16;ELECTRICAL;7.00;ELECTRIC UTILITIES;167 120;FIBER DUCT:;0140;"Underground duct bank,Fiber type,concrete encased, 250 mm O.C.; 2 duct 150 mm diameter";LM;18.480;2.327;0.649;0.125 Foreman 3.00 Electricians 2.00 Common Labor 0.250 Light Equip. Oper. 0.125 Concrete mixer 0.125 Wheeled Engine Cart 1.00 Heat Bender 0.250 Backhoe;0.125;Foreman;3.00;Electricians;2.00;Common Labor;0.250;Light Equip. Oper.;0.125;Concrete mixer;0.125;Wheeled Engine Cart;1.00;Heat Bender;0.250;Backhoe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
167 120-0600;16;ELECTRICAL;7.00;ELECTRIC UTILITIES;167 120;FIBER DUCT:;0600;Fiber duct bank fittings: Elbow, 100 mm diameter;EA;14.000;1.214;0.571;0.125 Electrical Foreman 1.00 Electrician 1.00 Helper 1.00 Tools Set;0.125;Electrical Foreman;1.00;Electrician;1.00;Helper;1.00;Tools Set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
167 120-0640;16;ELECTRICAL;7.00;ELECTRIC UTILITIES;167 120;FIBER DUCT:;0640;Fiber duct bank fittings: Elbow, 150 mm diameter;EA;11.000;1.545;0.727;0.125 Electrical Foreman 1.00 Electrician 1.00 Helper 1.00 Tools Set;0.125;Electrical Foreman;1.00;Electrician;1.00;Helper;1.00;Tools Set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
167 120-1900;16;ELECTRICAL;7.00;ELECTRIC UTILITIES;167 120;FIBER DUCT:;1900;Fiber duct bank fittings: End bell, 100 mm diameter;EA;14.000;1.214;0.571;0.125 Electrical Foreman 1.00 Electrician 1.00 Helper 1.00 Tools Set;0.125;Electrical Foreman;1.00;Electrician;1.00;Helper;1.00;Tools Set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
167 120-2700;16;ELECTRICAL;7.00;ELECTRIC UTILITIES;167 120;FIBER DUCT:;2700;Fiber duct bank fittings: Expansion joint, 150 mm diameter;EA;14.000;1.214;0.571;0.125 Electrical Foreman 1.00 Electrician 1.00 Helper 1.00 Tools Set;0.125;Electrical Foreman;1.00;Electrician;1.00;Helper;1.00;Tools Set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168 105-0080;16;ELECTRICAL;8.00;SPECIAL SYSTEMS;168 105;CLOCKS:;0080;Clocks, 300 mm diameter,single face;EA;14.000;1.214;0.571;0.125 Electrical Foreman 1.00 Electrician 1.00 Helper 1.00 Tools Set;0.125;Electrical Foreman;1.00;Electrician;1.00;Helper;1.00;Tools Set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168 105-0100;16;ELECTRICAL;8.00;SPECIAL SYSTEMS;168 105;CLOCKS:;0100;Clocks, 300 mm diameter,double face;EA;11;1.545;0.727;0.125 Electrical Foreman 1.00 Electrician 1.00 Helper 1.00 Tools Set;0.125;Electrical Foreman;1.00;Electrician;1.00;Helper;1.00;Tools Set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168 110-0100;16;ELECTRICAL;8.00;SPECIAL SYSTEMS;168 110;CLOCK SYSTEMS:;0100;Clock systems,master clock;EA;0.500;34.000;16.000;0.125 Electrical Foreman 1.00 Electrician 1.00 Helper 1.00 Tools Set;0.125;Electrical Foreman;1.00;Electrician;1.00;Helper;1.00;Tools Set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168 110-0200;16;ELECTRICAL;8.00;SPECIAL SYSTEMS;168 110;CLOCK SYSTEMS:;0200;Clock systems,program bell;EA;14.000;1.214;0.571;0.125 Electrical Foreman 1.00 Electrician 1.00 Helper 1.00 Tools Set;0.125;Electrical Foreman;1.00;Electrician;1.00;Helper;1.00;Tools Set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168 110-0400;16;ELECTRICAL;8.00;SPECIAL SYSTEMS;168 110;CLOCK SYSTEMS:;0400;Clock systems,combination clock & speaker;EA;5.000;3.400;1.600;0.125 Electrical Foreman 1.00 Electrician 1.00 Helper 1.00 Tools Set;0.125;Electrical Foreman;1.00;Electrician;1.00;Helper;1.00;Tools Set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168 110-0600;16;ELECTRICAL;8.00;SPECIAL SYSTEMS;168 110;CLOCK SYSTEMS:;0600;Clock systems,frequency generator;EA;3.500;4.857;2.286;0.125 Electrical Foreman 1.00 Electrician 1.00 Helper 1.00 Tools Set;0.125;Electrical Foreman;1.00;Electrician;1.00;Helper;1.00;Tools Set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168 110-0800;16;ELECTRICAL;8.00;SPECIAL SYSTEMS;168 110;CLOCK SYSTEMS:;0800;Clock systems,job time automatic stamp recorder;EA;6.000;2.833;1.333;0.125 Electrical Foreman 1.00 Electrician 1.00 Helper 1.00 Tools Set;0.125;Electrical Foreman;1.00;Electrician;1.00;Helper;1.00;Tools Set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168 110-1400;16;ELECTRICAL;8.00;SPECIAL SYSTEMS;168 110;CLOCK SYSTEMS:;1400;Clock systems,time stamp for correspondence,fully automatic;EA;6.000;2.833;1.333;0.125 Electrical Foreman 1.00 Electrician 1.00 Helper 1.00 Tools Set;0.125;Electrical Foreman;1.00;Electrician;1.00;Helper;1.00;Tools Set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168 120-0100;16;ELECTRICAL;8.00;SPECIAL SYSTEMS;168 120;DETECTION SYSTEMS:;0100;Burglar alarm,battery operated,mechanical or electrical trigger;EA;7.000;2.429;1.143;0.125 Electrical Foreman 1.00 Special Electrician 1.00 Helper 1.00 Tools Set;0.125;Electrical Foreman;1.00;Special Electrician;1.00;Helper;1.00;Tools Set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168 120-0400;16;ELECTRICAL;8.00;SPECIAL SYSTEMS;168 120;DETECTION SYSTEMS:;0400;Burglar alarm,for outside key control add;EA;13.000;1.308;0.615;0.125 Electrical Foreman 1.00 Special Electrician 1.00 Helper 1.00 Tools Set;0.125;Electrical Foreman;1.00;Special Electrician;1.00;Helper;1.00;Tools Set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168 120-0600;16;ELECTRICAL;8.00;SPECIAL SYSTEMS;168 120;DETECTION SYSTEMS:;0600;Burglar alarm,for remote signaling circuitry,interface relay.;EA;6.000;2.833;1.333;0.125 Electrical Foreman 1.00 Special Electrician 1.00 Helper 1.00 Tools Set;0.125;Electrical Foreman;1.00;Special Electrician;1.00;Helper;1.00;Tools Set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168 120-0800;16;ELECTRICAL;8.00;SPECIAL SYSTEMS;168 120;DETECTION SYSTEMS:;0800;Burglar alarm: Card reader,flush type,standard, or Multi-code.;EA;4.500;3.778;1.778;0.125 Electrical Foreman 1.00 Special Electrician 1.00 Helper 1.00 Tools Set;0.125;Electrical Foreman;1.00;Special Electrician;1.00;Helper;1.00;Tools Set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168 120-1200;16;ELECTRICAL;8.00;SPECIAL SYSTEMS;168 120;DETECTION SYSTEMS:;1200;Burglar alarm: Door switches,hinge switch, or Magnetic switch.;EA;8.000;2.125;1.000;0.125 Electrical Foreman 1.00 Special Electrician 1.00 Helper 1.00 Tools Set;0.125;Electrical Foreman;1.00;Special Electrician;1.00;Helper;1.00;Tools Set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168 120-1600;16;ELECTRICAL;8.00;SPECIAL SYSTEMS;168 120;DETECTION SYSTEMS:;1600;Burglar alarm: Exit control locks,horn alarm, or Flashing light alarm.;EA;7.000;2.429;1.143;0.125 Electrical Foreman 1.00 Special Electrician 1.00 Helper 1.00 Tools Set;0.125;Electrical Foreman;1.00;Special Electrician;1.00;Helper;1.00;Tools Set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168 120-2200;16;ELECTRICAL;8.00;SPECIAL SYSTEMS;168 120;DETECTION SYSTEMS:;2200;Detection system, indicating panels, 10 channel;EA;2.500;6.800;3.200;0.125 Electrical Foreman 1.00 Special Electrician 1.00 Helper 1.00 Tools Set;0.125;Electrical Foreman;1.00;Special Electrician;1.00;Helper;1.00;Tools Set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168 120-2800;16;ELECTRICAL;8.00;SPECIAL SYSTEMS;168 120;DETECTION SYSTEMS:;2800;Ultrasonic motion detector, 12V;EA;4;4.25;2;0.125 Electrical Foreman 1.00 Special Electrician 1.00 Helper 1.00 Tools Set;0.125;Electrical Foreman;1.00;Special Electrician;1.00;Helper;1.00;Tools Set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168 120-3000;16;ELECTRICAL;8.00;SPECIAL SYSTEMS;168 120;DETECTION SYSTEMS:;3000;Infrared photoeletric detector;EA;4.000;4.250;2.000;0.125 Electrical Foreman 1.00 Special Electrician 1.00 Helper 1.00 Tools Set;0.125;Electrical Foreman;1.00;Special Electrician;1.00;Helper;1.00;Tools Set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168 120-3600;16;ELECTRICAL;8.00;SPECIAL SYSTEMS;168 120;DETECTION SYSTEMS:;3600;Detection system, for fire,sprinkler & standpipe alarm,control panel, 4 zone;EA;3.000;5.667;2.667;0.125 Electrical Foreman 1.00 Special Electrician 1.00 Helper 1.00 Tools Set;0.125;Electrical Foreman;1.00;Special Electrician;1.00;Helper;1.00;Tools Set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168 120-4000;16;ELECTRICAL;8.00;SPECIAL SYSTEMS;168 120;DETECTION SYSTEMS:;4000;Detection systems,for fire,sprinkler & standpipe alarm,control panel, 12 zone;EA;1.250;13.600;6.400;0.125 Electrical Foreman 1.00 Special Electrician 1.00 Helper 1.00 Tools Set;0.125;Electrical Foreman;1.00;Special Electrician;1.00;Helper;1.00;Tools Set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168 120-4200;16;ELECTRICAL;8.00;SPECIAL SYSTEMS;168 120;DETECTION SYSTEMS:;4200;Fire alarm battery & rack;EA;6.000;2.833;1.333;0.125 Electrical Foreman 1.00 Special Electrician 1.00 Helper 1.00 Tools Set;0.125;Electrical Foreman;1.00;Special Electrician;1.00;Helper;1.00;Tools Set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168 120-4200;16;ELECTRICAL;8.00;SPECIAL SYSTEMS;168 120;DETECTION SYSTEMS:;4200;Fire alarm automatic charger;EA;10.000;1.700;0.800;0.125 Electrical Foreman 1.00 Special Electrician 1.00 Helper 1.00 Tools Set;0.125;Electrical Foreman;1.00;Special Electrician;1.00;Helper;1.00;Tools Set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168 120-4300;16;ELECTRICAL;8.00;SPECIAL SYSTEMS;168 120;DETECTION SYSTEMS:;4300;Fire alarm, break glass alarm switch;EA;15.000;1.133;0.533;0.125 Electrical Foreman 1.00 Special Electrician 1.00 Helper 1.00 Tools Set;0.125;Electrical Foreman;1.00;Special Electrician;1.00;Helper;1.00;Tools Set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168 120-4500;16;ELECTRICAL;8.00;SPECIAL SYSTEMS;168 120;DETECTION SYSTEMS:;4500;Fire alarm, alarm bell;EA;15.000;1.133;0.533;0.125 Electrical Foreman 1.00 Special Electrician 1.00 Helper 1.00 Tools Set;0.125;Electrical Foreman;1.00;Special Electrician;1.00;Helper;1.00;Tools Set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168 120-5000;16;ELECTRICAL;8.00;SPECIAL SYSTEMS;168 120;DETECTION SYSTEMS:;5000;Fire alarm heat detector,rate of rise;EA;15.000;1.133;0.533;0.125 Electrical Foreman 1.00 Special Electrician 1.00 Helper 1.00 Tools Set;0.125;Electrical Foreman;1.00;Special Electrician;1.00;Helper;1.00;Tools Set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168 120-5200;16;ELECTRICAL;8.00;SPECIAL SYSTEMS;168 120;DETECTION SYSTEMS:;5200;Fire alarm smoke detector,ceiling type;EA;12.000;1.417;0.667;0.125 Electrical Foreman 1.00 Special Electrician 1.00 Helper 1.00 Tools Set;0.125;Electrical Foreman;1.00;Special Electrician;1.00;Helper;1.00;Tools Set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168 120-5400;16;ELECTRICAL;8.00;SPECIAL SYSTEMS;168 120;DETECTION SYSTEMS:;5400;Fire alarm smoke detector,duct type;EA;5;3.4;1.6;0.125 Electrical Foreman 1.00 Special Electrician 1.00 Helper 1.00 Tools Set;0.125;Electrical Foreman;1.00;Special Electrician;1.00;Helper;1.00;Tools Set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168 120-5800;16;ELECTRICAL;8.00;SPECIAL SYSTEMS;168 120;DETECTION SYSTEMS:;5800;Fire alarm horn;EA;12.000;1.417;0.667;0.125 Electrical Foreman 1.00 Special Electrician 1.00 Helper 1.00 Tools Set;0.125;Electrical Foreman;1.00;Special Electrician;1.00;Helper;1.00;Tools Set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168 120-6000;16;ELECTRICAL;8.00;SPECIAL SYSTEMS;168 120;DETECTION SYSTEMS:;6000;Door holder,electro-magnetic;EA;7.000;2.429;1.143;0.125 Electrical Foreman 1.00 Special Electrician 1.00 Helper 1.00 Tools Set;0.125;Electrical Foreman;1.00;Special Electrician;1.00;Helper;1.00;Tools Set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168 120-6200;16;ELECTRICAL;8.00;SPECIAL SYSTEMS;168 120;DETECTION SYSTEMS:;6200;"Door holder; combination holder and closer";EA;5.000;3.400;1.600;0.125 Electrical Foreman 1.00 Special Electrician 1.00 Helper 1.00 Tools Set;0.125;Electrical Foreman;1.00;Special Electrician;1.00;Helper;1.00;Tools Set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168 120-8000;16;ELECTRICAL;8.00;SPECIAL SYSTEMS;168 120;DETECTION SYSTEMS:;8000;Fire alarm,remote annunciator, 12 zone lamp;EA;2.000;8.500;4.000;0.125 Electrical Foreman 1.00 Special Electrician 1.00 Helper 1.00 Tools Set;0.125;Electrical Foreman;1.00;Special Electrician;1.00;Helper;1.00;Tools Set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168 125-0100;16;ELECTRICAL;8.00;SPECIAL SYSTEMS;168 125;DOORBELL SYSTEM:;0100;Doorbell system including transformer,button & signal bell or buzzer;EA;8.000;2.125;1.000;0.125 Electrical Foreman 1.00 Electrician 1.00 Helper 1.00 Tools Set;0.125;Electrical Foreman;1.00;Electrician;1.00;Helper;1.00;Tools Set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168 125-0200;16;ELECTRICAL;8.00;SPECIAL SYSTEMS;168 125;DOORBELL SYSTEM:;0200;Doorbell system including transformer,2 button & 2 signal bell or buzzer in 2 floor house;EA;5;3.4;1.6;0.125 Electrical Foreman 1.00 Electrician 1.00 Helper 1.00 Tools Set;0.125;Electrical Foreman;1.00;Electrician;1.00;Helper;1.00;Tools Set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168 130-2400;16;ELECTRICAL;8.00;SPECIAL SYSTEMS;168 130;ELECTRIC HEATING:;2400;Electric Heating,baseboard heaters, 2.4m long, 1.5 kW;EA;8;2.125;1;0.125 Electrical Foreman 1.00 Electrician 1.00 Helper 1.00 Tools Set;0.125;Electrical Foreman;1.00;Electrician;1.00;Helper;1.00;Tools Set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168 130-3150;16;ELECTRICAL;8.00;SPECIAL SYSTEMS;168 130;ELECTRIC HEATING:;3150;Electric Heating,wall heaters with fan,surface mounted, residential, 4.00 kW;EA;7;2.429;1.143;0.125 Electrical Foreman 1.00 Electrician 1.00 Helper 1.00 Tools Set;0.125;Electrical Foreman;1.00;Electrician;1.00;Helper;1.00;Tools Set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168 130-3150;16;ELECTRICAL;8.00;SPECIAL SYSTEMS;168 130;ELECTRIC HEATING:;3150;Electric Heating,wall heaters with fan,recessed mounted, residential, 4.00 kW;EA;5;3.4;1.6;0.125 Electrical Foreman 1.00 Electrician 1.00 Helper 1.00 Tools Set;0.125;Electrical Foreman;1.00;Electrician;1.00;Helper;1.00;Tools Set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168 130-3600;16;ELECTRICAL;8.00;SPECIAL SYSTEMS;168 130;ELECTRIC HEATING:;3600;Thermostat;EA;22.000;0.773;0.364;0.125 Electrical Foreman 1.00 Electrician 1.00 Helper 1.00 Tools Set;0.125;Electrical Foreman;1.00;Electrician;1.00;Helper;1.00;Tools Set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168 130-4580;16;ELECTRICAL;8.00;SPECIAL SYSTEMS;168 130;ELECTRIC HEATING:;4580;Thermostat / contactor combination, 30 amp, 4 pole;EA;4.500;3.778;1.778;0.125 Electrical Foreman 1.00 Electrician 1.00 Helper 1.00 Tools Set;0.125;Electrical Foreman;1.00;Electrician;1.00;Helper;1.00;Tools Set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168 130-4600;16;ELECTRICAL;8.00;SPECIAL SYSTEMS;168 130;ELECTRIC HEATING:;4600;Thermostat / contactor combination, 50 amp, 4 pole;EA;4.000;4.250;2.000;0.125 Electrical Foreman 1.00 Electrician 1.00 Helper 1.00 Tools Set;0.125;Electrical Foreman;1.00;Electrician;1.00;Helper;1.00;Tools Set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168 140-0200;16;ELECTRICAL;8.00;SPECIAL SYSTEMS;168 140;LIGHTNING PROTECTION:;0200;Air terminal, copper, 20 mm installed on roofs 24 meter high above grade;EA;14.000;1.214;0.571;0.125 Electrical Foreman 1.00 Electrician 1.00 Helper 1.00 Tools Set;0.125;Electrical Foreman;1.00;Electrician;1.00;Helper;1.00;Tools Set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168 140-0400;16;ELECTRICAL;8.00;SPECIAL SYSTEMS;168 140;LIGHTNING PROTECTION:;0400;Air terminal, copper, 20 mm installed on roofs higher than 24 m add for every 12 m high;EA;12.000;1.417;0.667;0.125 Electrical Foreman 1.00 Electrician 1.00 Helper 1.00 Tools Set;0.125;Electrical Foreman;1.00;Electrician;1.00;Helper;1.00;Tools Set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168 140-2000;16;ELECTRICAL;8.00;SPECIAL SYSTEMS;168 140;LIGHTNING PROTECTION:;2000;Cable, Copper 70 mm2 fixed with clamps every 2 meter spacing;KG;125.000;0.136;0.064;0.125 Electrical Foreman 1.00 Electrician 1.00 Helper 1.00 Tools Set;0.125;Electrical Foreman;1.00;Electrician;1.00;Helper;1.00;Tools Set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168 140-2500;16;ELECTRICAL;8.00;SPECIAL SYSTEMS;168 140;LIGHTNING PROTECTION:;2500;Cable, Aluminium 95 mm2 fixed with clamps every 2 meter spacing;KG;140;0.121;0.057;0.125 Electrical Foreman 1.00 Electrician 1.00 Helper 1.00 Tools Set;0.125;Electrical Foreman;1.00;Electrician;1.00;Helper;1.00;Tools Set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168 140-3000;16;ELECTRICAL;8.00;SPECIAL SYSTEMS;168 140;LIGHTNING PROTECTION:;3000;Lightning Arrestor 600 V to ground;EA;10.000;1.700;0.800;0.125 Electrical Foreman 1.00 Electrician 1.00 Helper 1.00 Tools Set;0.125;Electrical Foreman;1.00;Electrician;1.00;Helper;1.00;Tools Set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168 145-0100;16;ELECTRICAL;8.00;SPECIAL SYSTEMS;168 145;NURSE CALL SYSTEMS:;0100;Nurse Call Systems,single bedside call station;EA;14.000;1.214;0.571;0.125 Electrical Foreman 1.00 Electrician 1.00 Helper 1.00 Tools Set;0.125;Electrical Foreman;1.00;Electrician;1.00;Helper;1.00;Tools Set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168 145-0200;16;ELECTRICAL;8.00;SPECIAL SYSTEMS;168 145;NURSE CALL SYSTEMS:;0200;Nurse Call Systems,ceiling speaker station;EA;12.000;1.417;0.667;0.125 Electrical Foreman 1.00 Electrician 1.00 Helper 1.00 Tools Set;0.125;Electrical Foreman;1.00;Electrician;1.00;Helper;1.00;Tools Set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168 145-0400;16;ELECTRICAL;8.00;SPECIAL SYSTEMS;168 145;NURSE CALL SYSTEMS:;0400;Nurse Call Systems,emergency call station;EA;14.000;1.214;0.571;0.125 Electrical Foreman 1.00 Electrician 1.00 Helper 1.00 Tools Set;0.125;Electrical Foreman;1.00;Electrician;1.00;Helper;1.00;Tools Set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168 145-0600;16;ELECTRICAL;8.00;SPECIAL SYSTEMS;168 145;NURSE CALL SYSTEMS:;0600;Nurse Call Systems,pillow speaker;EA;14.000;1.214;0.571;0.125 Electrical Foreman 1.00 Electrician 1.00 Helper 1.00 Tools Set;0.125;Electrical Foreman;1.00;Electrician;1.00;Helper;1.00;Tools Set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168 145-0800;16;ELECTRICAL;8.00;SPECIAL SYSTEMS;168 145;NURSE CALL SYSTEMS:;0800;Nurse Call Systems,double bedside call station;EA;7.000;2.429;1.143;0.125 Electrical Foreman 1.00 Electrician 1.00 Helper 1.00 Tools Set;0.125;Electrical Foreman;1.00;Electrician;1.00;Helper;1.00;Tools Set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168 145-1200;16;ELECTRICAL;8.00;SPECIAL SYSTEMS;168 145;NURSE CALL SYSTEMS:;1200;Nurse Call Systems,standard call station;EA;18.000;0.944;0.444;0.125 Electrical Foreman 1.00 Electrician 1.00 Helper 1.00 Tools Set;0.125;Electrical Foreman;1.00;Electrician;1.00;Helper;1.00;Tools Set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168 145-1400;16;ELECTRICAL;8.00;SPECIAL SYSTEMS;168 145;NURSE CALL SYSTEMS:;1400;Nurse Call Systems,lights,corridor,dome or zone indicator;EA;18.000;0.944;0.444;0.125 Electrical Foreman 1.00 Electrician 1.00 Helper 1.00 Tools Set;0.125;Electrical Foreman;1.00;Electrician;1.00;Helper;1.00;Tools Set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168 145-1600;16;ELECTRICAL;8.00;SPECIAL SYSTEMS;168 145;NURSE CALL SYSTEMS:;1600;Nurse Call Systems,master control station for 20 stations;EA;0.800;21.250;10.000;0.125 Electrical Foreman 1.00 Electrician 1.00 Helper 1.00 Tools Set;0.125;Electrical Foreman;1.00;Electrician;1.00;Helper;1.00;Tools Set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168 150-0100;16;ELECTRICAL;8.00;SPECIAL SYSTEMS;168 150;PUBLIC ADDRESS SYSTEM:;0100;Public address system, commercial buildings, speaker including wiring rigid steel conduits & head end equip.. average;SPEAKER;1.580;10.759;5.063;0.125 Electrical Foreman 1.00 Electrician 1.00 Helper 1.00 Tools Set;0.125;Electrical Foreman;1.00;Electrician;1.00;Helper;1.00;Tools Set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168 150-0200;16;ELECTRICAL;8.00;SPECIAL SYSTEMS;168 150;PUBLIC ADDRESS SYSTEM:;0200;Public address system, industrial buildings, speaker including wiring & head end equip.. average;SPEAKER;1.190;14.286;6.723;0.125 Electrical Foreman 1.00 Electrician 1.00 Helper 1.00 Tools Set;0.125;Electrical Foreman;1.00;Electrician;1.00;Helper;1.00;Tools Set;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
